Plate,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Comment [Gene Identifier],Comment [Gene Symbol],Comment [Protein Name],Comment [Protein Name Abbreviation],Protein Sequence (aa),UniProt ID,Addgene ID,Experimental Condition [Subcellular Localization],Channels
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,J15,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,I15,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,H15,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,G15,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,F15,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,E15,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,D15,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,C15,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,B15,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,A15,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,A16,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,B16,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,C16,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,D16,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,E16,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,F16,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,G16,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,H16,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,I16,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,J16,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,K16,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,L16,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,M16,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,N16,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,O16,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,P16,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,A12,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,P17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,O17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,N17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,M17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,L17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,K17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,J17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,I17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,H17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,G17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,F17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,E17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,D17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,C17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,B17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,A17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,A18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,B18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,C18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,D18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,E18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,F18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,G18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,H18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,I18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,J18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,K18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,L18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,M18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,N18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,O18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,P18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,P19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,O19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,N19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,M19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,L19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,K19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,J19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,I19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,H19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,G19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,F19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,E19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,D19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,C19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,B19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,A19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,A20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,B20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,C20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,D20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,E20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,F20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,G20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,H20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,I20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,J20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,K20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,L20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,M20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,N20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,O20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,P20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,P21,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,O21,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_BIN1_Pl77_20140610/Meas_02,N21,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,5868,RAB5,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
