Plate	Well	Well Number	Characteristics [Organism]	Term Source 1 REF	Term Source 1 Accession	Characteristics [Cell Line or Strain]	Term Source 2 REF	Term Source 2 Accession	Protein	Abbreviation	Protein sequence (aa)	UniProt	Addgene ID	Subcellular	Reagent Design Gene Annotation Build	Gene Identifier	Gene Symbol	Analysis Gene Annotation Build	Gene Annotation Comments	Control Type	Control Comments	Quality Control	Quality Control Comments	Channels	Comments
VAMP_DEG_BIN1_Pl53_20140225__Meas_01	N20		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl53_20140225__Meas_01	O20		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl53_20140225__Meas_01	P20		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl53_20140225__Meas_01	P19		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl53_20140225__Meas_01	O19		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl53_20140225__Meas_01	N19		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl53_20140225__Meas_01	M19		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl53_20140225__Meas_01	L19		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl53_20140225__Meas_01	K19		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl53_20140225__Meas_01	J19		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl53_20140225__Meas_01	I19		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl54_20140222__Meas_01	I23		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl54_20140222__Meas_01	J23		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl54_20140222__Meas_01	K23		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl54_20140222__Meas_01	L23		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl54_20140222__Meas_01	M23		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl54_20140222__Meas_01	N23		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl54_20140222__Meas_01	O23		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl54_20140222__Meas_01	P23		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl54_20140222__Meas_01	P24		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl54_20140222__Meas_01	O24		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl54_20140222__Meas_01	N24		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl54_20140222__Meas_01	M24		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl54_20140222__Meas_01	L24		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl54_20140222__Meas_01	K24		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl54_20140222__Meas_01	J24		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl54_20140222__Meas_01	I24		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	A5		Mus musculus			NMuMG			Vesicle-associated membrane protein 1 	dTMD-VAMP1	1-99	P23763	134866	"nucleus, cytoplasm"										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	B5		Mus musculus			NMuMG			Vesicle-associated membrane protein 1 	dTMD-VAMP1	1-99	P23763	134866	"nucleus, cytoplasm"										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	C5		Mus musculus			NMuMG			Vesicle-associated membrane protein 1 	dTMD-VAMP1	1-99	P23763	134866	"nucleus, cytoplasm"										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	D5		Mus musculus			NMuMG			Vesicle-associated membrane protein 1 	dTMD-VAMP1	1-99	P23763	134866	"nucleus, cytoplasm"										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	E5		Mus musculus			NMuMG			Vesicle-associated membrane protein 1 	dTMD-VAMP1	1-99	P23763	134866	"nucleus, cytoplasm"										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	F5		Mus musculus			NMuMG			Vesicle-associated membrane protein 1 	dTMD-VAMP1	1-99	P23763	134866	"nucleus, cytoplasm"										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	G5		Mus musculus			NMuMG			Vesicle-associated membrane protein 1 	dTMD-VAMP1	1-99	P23763	134866	"nucleus, cytoplasm"										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	H5		Mus musculus			NMuMG			Vesicle-associated membrane protein 1 	dTMD-VAMP1	1-99	P23763	134866	"nucleus, cytoplasm"										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	H2		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	G2		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	F2		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	E2		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	D2		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	C2		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	B2		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	A2		Mus musculus			NMuMG			ER-Golgi intermediate compartment 53kDa	ERGIC53	1-517	Q9D0F3	134859	ER-Golgi intermediate compartment										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	I15		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	J15		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	K15		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	L15		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	M15		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	N15		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	O15		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	P15		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	G12		Mus musculus			NMuMG			Lamin A	LaminA	1-690	P02545	134867	nuclear envelope										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	F12		Mus musculus			NMuMG			Lamin A	LaminA	1-690	P02545	134867	nuclear envelope										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	E12		Mus musculus			NMuMG			Lamin A	LaminA	1-690	P02545	134867	nuclear envelope										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	D12		Mus musculus			NMuMG			Lamin A	LaminA	1-690	P02545	134867	nuclear envelope										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	C12		Mus musculus			NMuMG			Lamin A	LaminA	1-690	P02545	134867	nuclear envelope										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	B12		Mus musculus			NMuMG			Lamin A	LaminA	1-690	P02545	134867	nuclear envelope										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	A12		Mus musculus			NMuMG			Lamin A	LaminA	1-690	P02545	134867	nuclear envelope										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	H8		Mus musculus			NMuMG			Phosphatidylserine synthase-1	PTDSS1	1-473	Q99LH2	134667	"mitochondria-associated ER-membrane, endoplasmic reticulum"										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	G8		Mus musculus			NMuMG			Phosphatidylserine synthase-1	PTDSS1	1-473	Q99LH2	134667	"mitochondria-associated ER-membrane, endoplasmic reticulum"										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	F8		Mus musculus			NMuMG			Phosphatidylserine synthase-1	PTDSS1	1-473	Q99LH2	134667	"mitochondria-associated ER-membrane, endoplasmic reticulum"										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	E8		Mus musculus			NMuMG			Phosphatidylserine synthase-1	PTDSS1	1-473	Q99LH2	134667	"mitochondria-associated ER-membrane, endoplasmic reticulum"										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	D8		Mus musculus			NMuMG			Phosphatidylserine synthase-1	PTDSS1	1-473	Q99LH2	134667	"mitochondria-associated ER-membrane, endoplasmic reticulum"										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	C8		Mus musculus			NMuMG			Phosphatidylserine synthase-1	PTDSS1	1-473	Q99LH2	134667	"mitochondria-associated ER-membrane, endoplasmic reticulum"										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	B8		Mus musculus			NMuMG			Phosphatidylserine synthase-1	PTDSS1	1-473	Q99LH2	134667	"mitochondria-associated ER-membrane, endoplasmic reticulum"										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	A8		Mus musculus			NMuMG			Phosphatidylserine synthase-1	PTDSS1	1-473	Q99LH2	134667	"mitochondria-associated ER-membrane, endoplasmic reticulum"										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	A9		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	B9		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	C9		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	D9		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	E9		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	F9		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	G9		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	H9		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	A7		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	B7		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	C7		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	D7		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	E7		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	F7		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	G7		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	H7		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	I17		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	J17		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	K17		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	L17		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	M17		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	N17		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	O17		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	P17		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	B1		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	C1		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	D1		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	E1		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	F1		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	G1		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	H1		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl55_20140225__Meas_01	A1		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl56_20140304__Meas_01	K9		Mus musculus			NMuMG			Lamin A	LaminA	1-690	P02545	134867	nuclear envelope										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl56_20140304__Meas_01	L9		Mus musculus			NMuMG			Lamin A	LaminA	1-690	P02545	134867	nuclear envelope										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl56_20140304__Meas_01	O9		Mus musculus			NMuMG			Lamin A	LaminA	1-690	P02545	134867	nuclear envelope										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl56_20140304__Meas_01	P9		Mus musculus			NMuMG			Lamin A	LaminA	1-690	P02545	134867	nuclear envelope										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl56_20140304__Meas_01	J9		Mus musculus			NMuMG			Lamin A	LaminA	1-690	P02545	134867	nuclear envelope										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl56_20140304__Meas_01	O1		Mus musculus			NMuMG			Phosphatidylserine synthase-1	PTDSS1	1-473	Q99LH2	134667	"mitochondria-associated ER-membrane, endoplasmic reticulum"										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl56_20140304__Meas_01	O2		Mus musculus			NMuMG			Phosphatidylserine synthase-1	PTDSS1	1-473	Q99LH2	134667	"mitochondria-associated ER-membrane, endoplasmic reticulum"										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl56_20140304__Meas_01	O3		Mus musculus			NMuMG			Phosphatidylserine synthase-1	PTDSS1	1-473	Q99LH2	134667	"mitochondria-associated ER-membrane, endoplasmic reticulum"										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl56_20140304__Meas_01	O4		Mus musculus			NMuMG			Phosphatidylserine synthase-1	PTDSS1	1-473	Q99LH2	134667	"mitochondria-associated ER-membrane, endoplasmic reticulum"										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl56_20140304__Meas_01	O5		Mus musculus			NMuMG			Phosphatidylserine synthase-1	PTDSS1	1-473	Q99LH2	134667	"mitochondria-associated ER-membrane, endoplasmic reticulum"										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl56_20140304__Meas_01	O6		Mus musculus			NMuMG			Phosphatidylserine synthase-1	PTDSS1	1-473	Q99LH2	134667	"mitochondria-associated ER-membrane, endoplasmic reticulum"										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl56_20140304__Meas_01	O7		Mus musculus			NMuMG			Phosphatidylserine synthase-1	PTDSS1	1-473	Q99LH2	134667	"mitochondria-associated ER-membrane, endoplasmic reticulum"										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_BIN1_Pl56_20140304__Meas_01	O8		Mus musculus			NMuMG			Phosphatidylserine synthase-1	PTDSS1	1-473	Q99LH2	134667	"mitochondria-associated ER-membrane, endoplasmic reticulum"										"EGFP (protein of interest), DRAQ5 (DNA)"	
